# Experiment File Name : 20170808_Burnham_LoCal_Run6.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 12:14:13 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"A1","57","DWV","1.318","Amp","UNKNOWN","31.413","30.91","0.712","11.779","17.192","7.655","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","26.0","false",
"A2","58","DWV","1.328","Amp","UNKNOWN","31.807","30.924","1.249","9.129","18.883","13.794","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","27.0","false",
"A3","59","DWV","1.339","Amp","UNKNOWN","25.191","25.415","0.316","661.539","578.348","117.65","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","20.0","false",
"A4","60","DWV","1.349","Amp","UNKNOWN","19.418","19.293","0.178","27767.816","30225.482","3475.665","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","14.0","false",
"A5","61","DWV","1.343","Amp","UNKNOWN","28.486","28.741","0.361","78.381","67.351","15.599","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","23.0","false",
"A6","62","DWV","1.322","Amp","UNKNOWN","27.976","28.037","0.087","109.017","104.864","5.873","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","23.0","false",
"A7","63","DWV","1.351","Amp","UNKNOWN","17.224","17.23","0.009","114974.06","114477.69","701.979","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","12.0","false",
"A8","64","DWV","1.353","Amp","UNKNOWN","19.676","19.661","0.02","23506.809","23727.008","311.409","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","15.0","false",
"A9","65","DWV","1.319","Amp","UNKNOWN","30.642","30.623","0.027","19.403","19.65","0.349","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","25.0","false",
"A10","66","DWV","1.332","Amp","UNKNOWN","28.873","29.204","0.468","60.987","50.361","15.028","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","24.0","false",
"A11","67","DWV","1.34","Amp","UNKNOWN","30.730","31.385","0.926","18.331","13.091","7.411","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","25.0","false",
"A12","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","39.0","true",
"B1","57","DWV","1.323","Amp","UNKNOWN","30.406","30.91","0.712","22.605","17.192","7.655","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","25.0","false",
"B2","58","DWV","1.337","Amp","UNKNOWN","30.041","30.924","1.249","28.637","18.883","13.794","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","25.0","false",
"B3","59","DWV","1.339","Amp","UNKNOWN","25.638","25.415","0.316","495.157","578.348","117.65","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","20.0","false",
"B4","60","DWV","1.34","Amp","UNKNOWN","19.167","19.293","0.178","32683.15","30225.482","3475.665","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","14.0","false",
"B5","61","DWV","1.344","Amp","UNKNOWN","28.996","28.741","0.361","56.321","67.351","15.599","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","24.0","false",
"B6","62","DWV","1.332","Amp","UNKNOWN","28.098","28.037","0.087","100.712","104.864","5.873","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","23.0","false",
"B7","63","DWV","1.35","Amp","UNKNOWN","17.237","17.23","0.009","113981.31","114477.69","701.979","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","12.0","false",
"B8","64","DWV","1.35","Amp","UNKNOWN","19.647","19.661","0.02","23947.207","23727.008","311.409","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","15.0","false",
"B9","65","DWV","1.334","Amp","UNKNOWN","30.603","30.623","0.027","19.897","19.65","0.349","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","25.0","false",
"B10","66","DWV","1.344","Amp","UNKNOWN","29.535","29.204","0.468","39.734","50.361","15.028","35.2228","0.993","-3.5567","91.05548","true","0.145","true","3.0","24.0","false",
