# Experiment File Name : 20170729_Burnham_LoCal_Run3.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 12:14:14 PM
# Instrument Type : StepOnePlus System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.11","0.007","false","1.0","53248.81",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.108","0.006","false","2.0","52987.76",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.102","0.002","false","3.0","52398.484",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.099","0.001","false","4.0","52216.156",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.096","0.0","false","5.0","52025.836",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.094","0.0","false","6.0","51980.348",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.093","0.0","false","7.0","52025.23",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.09","-0.001","false","8.0","51913.508",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.088","0.0","false","9.0","51880.19",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.086","-0.001","false","10.0","51827.684",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.084","-0.001","false","11.0","51691.125",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.082","-0.001","false","12.0","51613.184",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.08","-0.002","false","13.0","51496.31",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.078","-0.001","false","14.0","51530.613",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.077","-0.001","false","15.0","51560.19",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.076","0.0","false","16.0","51673.055",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.073","-0.001","false","17.0","51556.242",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.073","0.0","false","18.0","51656.1",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.072","0.001","false","19.0","51593.797",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.072","0.003","false","20.0","51542.746",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.075","0.008","false","21.0","51595.926",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.08","0.015","false","22.0","51422.883",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.093","0.03","false","23.0","51239.83",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.119","0.058","false","24.0","51375.7",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.171","0.112","false","25.0","51197.035",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.268","0.21","false","26.0","51118.246",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.441","0.385","false","27.0","51047.83",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.692","0.638","false","28.0","50968.875",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","0.954","0.902","false","29.0","50753.207",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","1.171","1.12","false","30.0","50551.984",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","1.371","1.322","false","31.0","50351.336",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","1.564","1.518","false","32.0","50134.453",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","1.724","1.679","false","33.0","50029.207",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","1.858","1.815","false","34.0","49959.004",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","1.966","1.925","false","35.0","49655.1",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","2.059","2.02","false","36.0","49521.906",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","2.138","2.101","false","37.0","49388.06",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","2.199","2.164","false","38.0","49238.945",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","2.249","2.215","false","39.0","49168.094",
"20170729_Burnham_LoCal_Run3.eds","","A1","DWV","24","2.299","2.267","false","40.0","49114.477",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.081","0.012","false","1.0","56854.785",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.077","0.009","false","2.0","56204.93",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.07","0.004","false","3.0","55107.22",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.066","0.002","false","4.0","54864.57",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.063","0.001","false","5.0","54594.81",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.06","0.0","false","6.0","54454.8",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.057","-0.001","false","7.0","54283.35",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.055","-0.001","false","8.0","54035.0",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.053","-0.002","false","9.0","54021.957",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.051","-0.001","false","10.0","53980.09",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.049","-0.002","false","11.0","53933.55",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.047","-0.002","false","12.0","53830.766",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.045","-0.002","false","13.0","53836.457",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.043","-0.002","false","14.0","53657.383",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.041","-0.002","false","15.0","53644.086",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.04","-0.001","false","16.0","53599.297",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.038","-0.001","false","17.0","53671.9",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.037","0.0","false","18.0","53496.797",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.035","0.0","false","19.0","53400.754",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.034","0.001","false","20.0","53279.82",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.034","0.002","false","21.0","53324.574",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.034","0.004","false","22.0","53315.91",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.036","0.008","false","23.0","53204.695",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.041","0.015","false","24.0","53218.645",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.052","0.028","false","25.0","53185.812",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.075","0.053","false","26.0","52999.16",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.119","0.099","false","27.0","52890.848",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.204","0.186","false","28.0","52975.04",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.36","0.344","false","29.0","52897.688",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.603","0.588","false","30.0","52759.95",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","0.876","0.863","false","31.0","52531.11",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","1.103","1.093","false","32.0","52368.656",
"20170729_Burnham_LoCal_Run3.eds","","A2","DWV","25","1.303","1.294","false","33.0","52266.617",
