# Experiment File Name : 20170731_Burnham_LoCal_Run4.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 12:14:16 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"A1","35","DWV","1.332","Amp","UNKNOWN","29.088","29.244","0.221","53.065","48.207","6.87","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","24.0","false",
"A2","36","DWV","1.348","Amp","UNKNOWN","14.997","15.184","0.264","485950.16","433749.22","73823.3","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","10.0","false",
"A3","37","DWV","1.354","Amp","UNKNOWN","13.274","13.402","0.181","1482971.9","1369972.9","159804.83","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","8.0","false",
"A4","38","DWV","1.347","Amp","UNKNOWN","28.569","28.483","0.122","74.246","78.64","6.214","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","24.0","false",
"A5","39","DWV","1.36","Amp","UNKNOWN","29.627","29.484","0.203","37.431","41.25","5.401","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","25.0","false",
"A6","40","DWV","1.321","Amp","UNKNOWN","29.399","29.945","0.773","43.389","32.388","15.558","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","24.0","false",
"A7","41","DWV","1.349","Amp","UNKNOWN","29.853","29.645","0.294","32.338","37.331","7.061","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","25.0","false",
"A8","42","DWV","1.354","Amp","UNKNOWN","30.677","30.818","0.2","18.974","17.389","2.241","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","26.0","false",
"A9","43","DWV","1.325","Amp","UNKNOWN","29.814","29.751","0.09","33.166","34.59","2.015","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","25.0","false",
"A10","44","DWV","1.292","Inconclusive","UNKNOWN","36.346","36.346","-","0.483","0.483","-","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","32.0","false",
"A11","45","DWV","1.347","Amp","UNKNOWN","31.006","31.448","0.626","15.335","11.992","4.729","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","26.0","false",
"A12","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","39.0","true",
"B1","35","DWV","1.331","Amp","UNKNOWN","29.401","29.244","0.221","43.349","48.207","6.87","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","24.0","false",
"B2","36","DWV","1.363","Amp","UNKNOWN","15.371","15.184","0.264","381548.25","433749.22","73823.3","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","10.0","false",
"B3","37","DWV","1.355","Amp","UNKNOWN","13.529","13.402","0.181","1256973.8","1369972.9","159804.83","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","9.0","false",
"B4","38","DWV","1.345","Amp","UNKNOWN","28.397","28.483","0.122","83.034","78.64","6.214","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","23.0","false",
"B5","39","DWV","1.354","Amp","UNKNOWN","29.340","29.484","0.203","45.07","41.25","5.401","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","24.0","false",
"B6","40","DWV","1.347","Amp","UNKNOWN","30.492","29.945","0.773","21.387","32.388","15.558","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","26.0","false",
"B7","41","DWV","1.346","Amp","UNKNOWN","29.438","29.645","0.294","42.324","37.331","7.061","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","24.0","false",
"B8","42","DWV","1.353","Amp","UNKNOWN","30.959","30.818","0.2","15.804","17.389","2.241","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","26.0","false",
"B9","43","DWV","1.319","Amp","UNKNOWN","29.687","29.751","0.09","36.015","34.59","2.015","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","25.0","false",
"B10","44","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","35.2228","0.993","-3.5567","91.05548","true","0.127","true","3.0","39.0","true",
