# Experiment File Name : 20170810_Burnham_LoCal_Run8.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 12:14:19 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"A1","79","DWV","1.316","Amp","UNKNOWN","30.343","30.074","0.38","23.558","28.456","6.926","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","25.0","false",
"A2","80","DWV","1.325","Amp","UNKNOWN","16.111","16.155","0.062","236230.22","229692.16","9246.215","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","11.0","false",
"A3","81","DWV","1.317","Amp","UNKNOWN","18.881","18.938","0.08","39314.23","37920.562","1970.941","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","14.0","false",
"A4","82","DWV","1.332","Amp","UNKNOWN","30.193","29.9","0.413","25.96","31.929","8.442","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","25.0","false",
"A5","83","DWV","1.321","Amp","UNKNOWN","30.206","30.207","0.001","25.731","25.722","0.012","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","25.0","false",
"A6","84","DWV","1.319","Amp","UNKNOWN","28.602","28.624","0.03","72.681","71.695","1.396","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","23.0","false",
"A7","85","DWV","1.324","Amp","UNKNOWN","30.944","30.866","0.11","15.962","16.809","1.198","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","26.0","false",
"A8","86","DWV","1.333","Amp","UNKNOWN","31.865","31.843","0.031","8.789","8.916","0.18","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","27.0","false",
"A9","15","DWV","1.333","Amp","UNKNOWN","30.226","30.178","0.068","25.405","26.221","1.154","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","25.0","false",
"A12","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","39.0","true",
"B1","79","DWV","1.32","Amp","UNKNOWN","29.805","30.074","0.38","33.353","28.456","6.926","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","25.0","false",
"B2","80","DWV","1.347","Amp","UNKNOWN","16.199","16.155","0.062","223154.1","229692.16","9246.215","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","11.0","false",
"B3","81","DWV","1.325","Amp","UNKNOWN","18.995","18.938","0.08","36526.9","37920.562","1970.941","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","14.0","false",
"B4","82","DWV","1.325","Amp","UNKNOWN","29.608","29.9","0.413","37.898","31.929","8.442","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","24.0","false",
"B5","83","DWV","1.323","Amp","UNKNOWN","30.207","30.207","0.001","25.713","25.722","0.012","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","25.0","false",
"B6","84","DWV","1.328","Amp","UNKNOWN","28.645","28.624","0.03","70.708","71.695","1.396","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","24.0","false",
"B7","85","DWV","1.318","Amp","UNKNOWN","30.788","30.866","0.11","17.655","16.809","1.198","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","26.0","false",
"B8","86","DWV","1.331","Amp","UNKNOWN","31.821","31.843","0.031","9.044","8.916","0.18","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","27.0","false",
"B9","15","DWV","1.327","Amp","UNKNOWN","30.130","30.178","0.068","27.038","26.221","1.154","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","25.0","false",
"B12","G-Block","DWV","1.365","Amp","UNKNOWN","16.803","16.803","-","150955.84","150955.84","-","35.2228","0.993","-3.5567","91.05548","true","0.137","true","3.0","12.0","false",
"C1","79","BQCV","1.332","Amp","UNKNOWN","24.061","23.995","0.093","1324.578","1385.399","86.014","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","19.0","false",
"C2","80","BQCV","1.336","Amp","UNKNOWN","15.482","15.552","0.099","411277.75","392974.4","25884.816","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","11.0","false",
"C3","81","BQCV","1.317","Amp","UNKNOWN","19.804","19.803","0.002","22841.084","22857.838","23.695","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","15.0","false",
"C4","82","BQCV","1.328","Amp","UNKNOWN","15.456","15.491","0.049","418522.4","408994.4","13474.657","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","10.0","false",
"C5","83","BQCV","1.326","Amp","UNKNOWN","18.116","18.118","0.003","70646.69","70562.734","118.727","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","13.0","false",
"C6","84","BQCV","1.323","Amp","UNKNOWN","18.988","18.975","0.018","39426.703","39768.066","482.764","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","14.0","false",
"C7","85","BQCV","1.323","Amp","UNKNOWN","23.013","23.048","0.049","2669.35","2608.517","86.03","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","18.0","false",
"C8","86","BQCV","1.34","Amp","UNKNOWN","12.979","12.851","0.181","2195499.8","2400626.8","290093.5","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","8.0","false",
"C9","15","BQCV","1.345","Amp","UNKNOWN","20.742","20.794","0.073","12193.255","11784.039","578.719","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","16.0","false",
"C12","No Sample","BQCV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","39.0","true",
"D1","79","BQCV","1.33","Amp","UNKNOWN","23.929","23.995","0.093","1446.22","1385.399","86.014","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","19.0","false",
"D2","80","BQCV","1.339","Amp","UNKNOWN","15.622","15.552","0.099","374671.1","392974.4","25884.816","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","11.0","false",
"D3","81","BQCV","1.328","Amp","UNKNOWN","19.802","19.803","0.002","22874.592","22857.838","23.695","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","15.0","false",
"D4","82","BQCV","1.327","Amp","UNKNOWN","15.526","15.491","0.049","399466.38","408994.4","13474.657","34.8074","0.9981","-3.4422","95.21442","true","0.12","true","3.0","11.0","false",
